RMSE,Num_Points,Density,LBP,Class
0.07740542787510238,26,0.208,59,50
0.09509727680196464,81,0.648,55,50
0.092651054234572,43,0.344,47,50
0.10487651236000907,36,0.288,24,50
3.433752650274444e-05,4,0.032,26,50
0.08845464793482279,23,0.184,5,50
0.07314876033381505,17,0.136,35,50
2.4687135743069655e-07,3,0.024,36,50
0.07460235527656749,17,0.136,37,50
0.0715101988082868,14,0.112,63,50
0.07936683744756669,31,0.248,53,50
0.0005701556196100279,12,0.096,24,50
0.07974515814274677,18,0.144,45,50
0.06534473139108546,35,0.28,2,50
0.09195618010433765,57,0.456,1,50
0.07091209274967547,66,0.528,55,50
0.08155248673026155,28,0.224,51,50
0.02686811508489896,6,0.048,6,50
0.06497905930016695,33,0.264,24,50
0.12401172643232677,69,0.552,47,50
0.13389504212279674,156,1.248,39,50
0.08768844133612917,70,0.56,50,50
0.00016568778092491634,7,0.056,1,50
0.07243058853555998,14,0.112,58,50
0.10215522232448403,20,0.16,7,50
0.05880661141863709,13,0.104,59,50
0.05498347374889581,15,0.12,41,50
0.08366487997085521,17,0.136,28,50
0.05526120860439911,11,0.088,12,50
0.07540156162620852,17,0.136,27,50
0.07805611706352464,21,0.168,63,50
0.0710497350378863,25,0.2,24,50
0.04719853246250793,31,0.248,24,50
0.09006696842706104,38,0.304,63,50
0.07213688523878335,45,0.36,22,50
0.07199486713748196,72,0.576,38,50
0.08876067720850236,26,0.208,57,50
0.09323918255303555,68,0.544,45,50
0.12776695431460636,164,1.312,36,50
0.13413173081383387,57,0.456,4,50
8.098335604372653e-05,6,0.048,10,50
0.03740251507068188,5,0.04,61,50
0.0003159455455563668,5,0.04,20,50
0.12102653169098841,14,0.112,62,50
0.06416539075867844,9,0.072,27,50
0.053457988821080896,9,0.072,29,50
0.000133431838970711,5,0.04,19,50
0.042190113760345094,15,0.12,35,50
0.06897427617093481,14,0.112,57,50
0.04265887262847175,12,0.096,7,50
0.09271765786901678,34,0.272,23,50
0.04898625361798589,24,0.192,27,50
0.05714227239358497,47,0.376,47,50
0.07062150040083606,35,0.28,57,50
0.13514022675733742,23,0.184,13,50
0.05976538404115179,22,0.176,38,50
0.06872278978811312,61,0.488,59,50
0.11059360328249254,89,0.712,36,50
0.09108119654128988,148,1.184,25,50
0.1259136994892201,141,1.128,47,50
0.13661489703195281,47,0.376,51,50
0.00010612239232315447,6,0.048,62,50
0.08841701499855448,22,0.176,54,50
1.3026854291571985e-07,3,0.024,21,50
0.044535715539361885,6,0.048,33,50
0.04254742901314971,17,0.136,15,50
0.05080868060002575,8,0.064,41,50
0.03467283146046705,12,0.096,31,50
0.03736931816311217,7,0.056,29,50
0.07697879879770683,31,0.248,46,50
0.04266239346135798,16,0.128,31,50
0.10109912287462404,39,0.312,36,50
0.11609990212680012,44,0.352,59,50
0.045966720045248904,37,0.296,51,50
0.07115524183755717,79,0.632,56,50
0.17246969305525187,30,0.24,45,50
0.13759731458138838,87,0.696,22,50
0.11398503790054397,183,1.464,59,50
0.10367761526144356,350,2.8,10,50
0.1060615597084784,213,1.704,44,50
0.12362412197816604,126,1.008,14,50
0.08451410975868189,5,0.04,51,50
0.06451474397106118,12,0.096,21,50
0.08082563784488422,31,0.248,37,50
0.09924280554864576,25,0.2,39,50
0.1031282519461191,32,0.256,9,50
0.0921124946071257,45,0.36,22,50
0.10814768092305375,83,0.664,29,50
0.0641911254681154,94,0.752,59,50
0.05605865405811336,78,0.624,39,50
0.08121694471588681,69,0.552,63,50
0.15173804138789318,362,2.896,25,50
0.16427910704323412,474,3.792,59,50
0.09780048718673616,349,2.792,61,50
0.10338794844463936,278,2.224,41,50
0.14901846351624193,205,1.64,59,50
0.07331791319054222,5,0.04,21,50
0.10176914776917406,6,0.048,40,50
0.16641178924866615,7,0.056,40,50
0.11441866797280222,22,0.176,35,50
0.11254493464642397,31,0.248,7,50
0.15734991745476404,35,0.28,47,50
0.11109121386904816,17,0.136,29,50
0.027335554217256575,8,0.064,63,50
0.11295851073284716,58,0.464,45,50
0.12162523108732248,139,1.112,58,50
0.039208461744295556,70,0.56,5,50
0.08426954645377,66,0.528,50,50
0.13624647069646376,153,1.224,14,50
0.14483610264594676,298,2.384,52,50
0.11430569428647451,268,2.144,32,50
0.12555003307619156,198,1.584,60,50
0.07515552414268775,131,1.048,15,50
0.15473312602403277,101,0.808,55,50
0.001852188348738418,4,0.032,4,50
0.00014892100595331585,7,0.056,10,50
3.338015194624215e-07,3,0.024,6,50
0.058348218543172646,8,0.064,5,50
0.11296428168105067,17,0.136,5,50
0.08059500861389732,15,0.12,22,50
0.13070298015741028,13,0.104,5,50
0.11855894806526474,11,0.088,31,50
0.1039997724253153,29,0.232,33,50
0.002474118890865629,4,0.032,17,50
0.13457718702351115,49,0.392,25,50
0.12277466575507848,47,0.376,0,50
0.13823464871629826,124,0.992,51,50
0.08012396505390867,109,0.872,63,50
0.08401888101818157,75,0.6,37,50
0.15024565007479335,137,1.096,24,50
0.13079046708827466,426,3.408,15,50
0.11672949455581698,233,1.864,54,50
0.1373870637119258,137,1.096,57,50
0.1261116175316393,156,1.248,12,50
0.13174108401349083,165,1.32,26,50
0.00034438465153146044,8,0.064,25,50
1.755193207405185e-05,5,0.04,59,50
0.04822720508267631,4,0.032,54,50
0.10813115812617681,30,0.24,59,50
0.1164511575850165,33,0.264,7,50
0.12536720755199227,33,0.264,45,50
0.09862377022397349,16,0.128,44,50
0.06782784883917549,20,0.16,63,50
0.1358805688432255,68,0.544,19,50
0.14185908876468636,37,0.296,45,50
0.13807296129290744,49,0.392,5,50
0.1231373848954833,91,0.728,48,50
0.14228453398188107,143,1.144,0,50
0.12737978934584543,155,1.24,61,50
0.13359868192692692,456,3.648,60,50
0.12449694490802173,225,1.8,55,50
0.10396374457167293,244,1.952,31,50
0.13594228927796803,312,2.496,62,50
0.1303636311237406,262,2.096,30,50
3.771061486384234e-05,4,0.032,5,50
0.07212796826295176,10,0.08,7,50
0.07953130456344751,12,0.096,0,50
0.05242966195633966,12,0.096,60,50
0.13268587730909553,23,0.184,49,50
0.02791790704949046,7,0.056,51,50
0.11556445877223209,15,0.12,20,50
0.127300428500821,65,0.52,29,50
0.15902852249484653,74,0.592,18,50
0.13022387797882548,103,0.824,55,50
0.1427248244368682,98,0.784,49,50
0.11904415316733498,121,0.968,9,50
0.14153413077928056,251,2.008,2,50
0.18392331881375784,475,3.8,44,50
0.0949030292433187,215,1.72,63,50
0.07235994808498271,300,2.4,26,50
0.08795410390919121,452,3.616,63,50
0.1141261550235383,167,1.336,9,50
0.12692103142453043,8,0.064,10,50
2.2935986819321387e-05,5,0.04,51,50
0.07731495000883072,19,0.152,7,50
0.0005087320981229688,9,0.072,55,50
0.11317274016675745,21,0.168,11,50
1.6760625583719013e-07,3,0.024,42,50
0.09868737306873118,19,0.152,30,50
0.07444708409080279,15,0.12,27,50
0.085025745745767,20,0.16,46,50
0.10067791136534715,43,0.344,63,50
0.09838057556159356,70,0.56,32,50
0.12376013726340016,80,0.64,21,50
0.12654852565532956,138,1.104,34,50
0.10845654656129759,141,1.128,27,50
0.13163592221624143,336,2.688,55,50
0.1051486461298604,425,3.4,62,50
0.11223856493257849,269,2.152,54,50
0.052513135748665174,353,2.824,22,50
0.07481427198044574,433,3.464,23,50
0.12480921134350347,335,2.68,35,50
0.1166387851943263,14,0.112,63,50
0.07384759883246717,11,0.088,57,50
0.07313151770278534,12,0.096,21,50
2.9165786917436285e-06,3,0.024,3,50
3.492766661397987e-05,5,0.04,20,50
0.06816798696875107,11,0.088,62,50
0.010159969213314392,7,0.056,36,50
0.039579583814680776,21,0.168,25,50
0.07234374414329746,28,0.224,35,50
0.020853444635866473,8,0.064,45,50
0.1034498624281018,24,0.192,58,50
0.10905950201659773,20,0.16,23,50
0.09994955012589797,33,0.264,59,50
0.11655628955399439,65,0.52,15,50
0.1560803336021654,63,0.504,44,50
0.13286094310750093,189,1.512,43,50
0.12504490204754248,131,1.048,49,50
0.15179015492063344,256,2.048,21,50
0.13638065148690157,694,5.552,16,50
0.1128241012351875,513,4.104,13,50
0.08396932888683785,377,3.016,47,50
0.10760472124242583,346,2.768,31,50
0.14927683223062818,374,2.992,27,50
2.4657529920091292e-06,3,0.024,58,50
0.03261841556842912,5,0.04,48,50
0.05571126216803111,14,0.112,48,50
0.00011413256750879252,5,0.04,7,50
7.9711402718742e-05,4,0.032,60,50
1.4685970365727977e-07,3,0.024,7,50
0.044198407645197106,17,0.136,61,50
0.05562897354339881,20,0.16,6,50
0.02989086642382176,11,0.088,56,50
0.042270817776045244,21,0.168,10,50
0.06014534601089489,10,0.08,42,50
0.10081639342626493,6,0.048,30,50
0.10780486666305461,23,0.184,58,50
0.15234423533565325,43,0.344,19,50
0.19018366798687333,179,1.432,46,50
0.10388511383258793,154,1.232,59,50
0.11041253146493284,164,1.312,30,50
0.11559438731223237,355,2.84,63,50
0.11319726380547493,901,7.208,51,50
0.09234746464161163,619,4.952,57,50
0.1137179768581917,288,2.304,63,50
0.15353891710780493,202,1.616,59,50
0.028216926332784584,6,0.048,5,50
0.00014870730051242046,11,0.088,20,50
3.3677665854438884e-05,4,0.032,3,50
2.8298955957494393e-05,4,0.032,9,50
2.5782318206305873e-08,3,0.024,39,50
0.06412661335176878,11,0.088,58,50
0.05678909407188958,9,0.072,7,50
0.02739518555956791,11,0.088,40,50
0.06257104569350087,18,0.144,5,50
0.0711370400076993,21,0.168,2,50
0.08421417018210692,33,0.264,6,50
0.035559283532911344,6,0.048,25,50
0.09975822062620311,68,0.544,6,50
0.08692019734455639,34,0.272,9,50
0.10457646120646141,114,0.912,30,50
0.19680083229455106,124,0.992,62,50
0.11557511258094581,235,1.88,9,50
0.08839964690326135,276,2.208,39,50
0.11183287878943515,491,3.928,4,50
0.10577461975510781,1146,9.168,63,50
0.10843813728057364,749,5.992,51,50
0.11366276325161723,104,0.832,63,50
0.08082191814087607,15,0.12,6,50
0.015430298489508162,8,0.064,63,50
1.9073523945441667e-07,3,0.024,60,50
2.9049064630141807e-05,4,0.032,3,50
0.04704377560798191,6,0.048,18,50
0.05684108312726116,12,0.096,19,50
0.13489433043486557,40,0.32,37,50
0.06761166928427631,32,0.256,19,50
0.1032769243874696,19,0.152,39,50
0.04620534899631859,32,0.256,22,50
0.08145403136218164,36,0.288,63,50
0.09104768627936878,82,0.656,37,50
0.08326677338099178,132,1.056,47,50
0.07718323797040653,151,1.208,54,50
0.11100730244453444,197,1.576,49,50
0.08257824681446116,337,2.696,61,50
0.09155804509980002,620,4.96,23,50
0.11519305366703925,479,3.832,60,50
0.008216219242849484,4,0.032,63,50
0.040276436089574284,8,0.064,11,50
0.06656600159753527,12,0.096,15,50
0.08182468992728477,30,0.24,31,50
0.06767067533668311,7,0.056,50,50
0.06695277686659006,30,0.24,57,50
0.07880207968018535,52,0.416,42,50
0.08947099440630633,28,0.224,7,50
0.0986836819122112,80,0.64,62,50
0.07854946439233793,63,0.504,46,50
0.07888832461085968,152,1.216,21,50
0.09100777430937604,206,1.648,22,50
0.08048082045214992,134,1.072,31,50
0.21572211961341745,321,2.568,59,50
0.13929671635573296,76,0.608,63,50
0.1087588729357537,7,0.056,54,50
0.05772732536690139,8,0.064,53,50
0.06614351196840158,34,0.272,24,50
0.06277325449664294,14,0.112,48,50
0.02469132654478859,8,0.064,63,50
0.06901970630813664,38,0.304,43,50
0.04713610536044269,36,0.288,37,50
0.061784639748649645,53,0.424,63,50
0.09126954256316211,32,0.256,59,50
0.10566431318448158,35,0.28,39,50
0.0945586294928455,58,0.464,51,50
0.15283526492345142,127,1.016,31,50
0.11791830130374147,76,0.608,30,50
9.941331834776674e-07,3,0.024,25,50
0.025917828806132318,12,0.096,48,50
0.0693932608361678,10,0.08,30,50
0.08311778010893212,26,0.208,29,50
0.05638817099580645,23,0.184,45,50
0.03306382185643656,11,0.088,61,50
0.07490456009177941,16,0.128,49,50
0.10769972995491045,22,0.176,31,50
0.11590679598656316,75,0.6,32,50
0.15055077578324913,30,0.24,23,50
0.06692681989819697,5,0.04,3,51
0.13918281293256457,9,0.072,1,51
0.06068183558115403,13,0.104,16,51
0.025186178471006626,4,0.032,48,51
0.19036724321115955,36,0.288,8,51
0.18787494976029123,17,0.136,0,51
0.2642377858707676,94,0.752,47,51
0.1486004825218793,10,0.08,34,51
0.10021744350123164,19,0.152,21,51
0.21548594266836943,85,0.68,39,51
0.059126135236913714,10,0.08,59,51
0.08632336569951073,33,0.264,56,51
0.28682562608753104,225,1.8,45,51
0.12308084980437757,28,0.224,43,51
0.21186040976191028,308,2.464,62,51
0.17440867231221985,96,0.768,24,51
0.24022970621496756,609,4.872,14,51
0.19889917162702042,246,1.968,60,51
0.24388881848850666,879,7.032,48,51
0.029303809143611494,8,0.064,63,51
0.15274102548021115,255,2.04,37,51
0.25266726989589466,1188,9.504,61,51
0.1498823949440674,139,1.112,38,51
0.19342784953649966,1516,12.128,38,51
0.1412623597324965,110,0.88,48,51
0.21120152285538174,607,4.856,31,51
0.12438920959823618,119,0.952,62,51
0.22548385502607485,565,4.52,25,51
0.11111151875943882,97,0.776,34,51
0.211199035179044,998,7.984,63,51
0.12086349477309546,135,1.08,57,51
0.25873699382365717,1338,10.704,55,51
0.1512046285966405,882,7.056,28,51
0.05414221584720254,47,0.376,35,51
0.23882666848305625,3494,27.952,51,51
0.22370717182095265,2711,21.688,23,51
0.17811824226916376,315,2.52,30,51
0.1464422514971212,184,1.472,63,51
0.12806415179154687,25,0.2,31,51
0.17089414139138923,2035,16.28,31,51
0.18855882938700397,822,6.576,33,51
0.1671768272777034,209,1.672,54,51
0.20128712489541242,209,1.672,59,51
0.16061142096415384,160,1.28,25,51
0.06478296839885746,44,0.352,44,51
0.2581762372487192,839,6.712,47,51
0.31466408710896887,1255,10.04,41,51
0.19464672661649815,364,2.912,8,51
0.18965435996999258,135,1.08,50,51
0.1807882230281396,84,0.672,15,51
0.18341123438545692,78,0.624,60,51
0.11924352481785375,28,0.224,5,51
0.1059377184947591,15,0.12,15,51
0.08019320010421858,11,0.088,9,51
0.12197806425359116,15,0.12,59,51
0.3324341042458103,198,1.584,1,51
0.17016938134518395,151,1.208,25,51
0.15355959228785696,40,0.32,21,51
0.1663724851407214,139,1.112,61,51
0.2143384950772769,203,1.624,53,51
0.18236924475519017,82,0.656,3,51
0.16023431405143862,71,0.568,50,51
0.07761589659659326,10,0.08,43,51
0.11201591428206893,45,0.36,31,51
0.17716213261697794,45,0.36,30,51
0.17855342026624899,150,1.2,13,51
0.16241219447609437,142,1.136,19,51
0.17805738088066955,53,0.424,44,51
0.10198608256128922,23,0.184,37,51
7.959141849293397e-07,3,0.024,52,51
0.15824703221070424,32,0.256,37,51
0.07369570916011932,24,0.192,0,51
0.12495376247187674,25,0.2,8,51
0.14742232165128125,344,2.752,47,51
0.09593206808785211,50,0.4,63,51
0.18200328280164463,57,0.456,61,51
0.15580862978229804,56,0.448,31,51
0.10222577938172193,23,0.184,52,51
0.028553027079124133,5,0.04,56,51
0.06176325337969548,25,0.2,33,51
0.06396528145582044,16,0.128,25,51
0.1706391019303514,247,1.976,57,51
0.29365573618960983,90,0.72,61,51
0.059674119589029066,27,0.216,36,51
0.1506587661034373,52,0.416,58,51
0.0996712502033914,13,0.104,62,51
0.04691055194062312,11,0.088,61,51
0.12625700745677687,25,0.2,50,51
0.029397947188543588,5,0.04,33,51
0.14974781398277115,108,0.864,1,51
0.19800430010623044,322,2.576,2,51
0.1864293134609437,145,1.16,59,51
0.12543584269995403,29,0.232,7,51
0.11218279090302705,19,0.152,63,51
0.10254108949455344,21,0.168,43,51
3.6759865694536115e-05,5,0.04,25,51
0.060531945539292614,25,0.2,23,51
0.060698435508105324,26,0.208,43,51
0.09120627696896318,24,0.192,58,51
8.317805585041553e-08,3,0.024,2,51
0.18430132365696425,8,0.064,17,51
0.126847101081405,90,0.72,49,51
0.1850529288103426,193,1.544,24,51
0.21261357014852922,157,1.256,62,51
0.17492549578797525,46,0.368,47,51
0.15451697518380908,44,0.352,29,51
0.1476786845636478,69,0.552,61,51
0.09388893080258681,38,0.304,51,51
1.6761062047905748e-05,4,0.032,44,51
0.03501608924333353,11,0.088,40,51
0.0421058376865926,7,0.056,3,51
0.09504125668582555,54,0.432,47,51
0.13183829902441557,77,0.616,2,51
0.14437237533138791,87,0.696,43,51
0.15157895725937182,109,0.872,52,51
0.15974743555883808,117,0.936,60,51
0.21848157402039195,125,1.0,55,51
0.19653568370789462,96,0.768,61,51
0.11119110681975,20,0.16,32,51
0.0922511782989677,14,0.112,37,51
0.17112517379132516,35,0.28,59,51
0.14970676855812987,34,0.272,48,51
0.14510317914979573,80,0.64,3,51
0.07472684119643655,29,0.232,13,51
0.0719000523937911,56,0.448,11,51
0.0620374470693253,37,0.296,63,51
0.04187698163356663,19,0.152,17,51
0.06178684248307169,39,0.312,57,51
0.07511326864260498,44,0.352,51,51
0.0828112534786492,5,0.04,31,51
0.08346754673006662,5,0.04,29,51
0.14106839387094824,8,0.064,42,51
0.04447714817867962,7,0.056,40,51
0.07832170199998702,10,0.08,59,51
0.145041760627422,17,0.136,25,51
0.12132658622743045,39,0.312,38,51
0.10063010215801445,68,0.544,58,51
0.07824064226699286,44,0.352,27,51
0.08186457491404235,42,0.336,12,51
0.11180155047855053,35,0.28,41,51
0.12996248484678813,33,0.264,33,51
0.04826098694747682,17,0.136,58,51
0.03914448748333098,5,0.04,57,51
0.010223031717605028,4,0.032,47,51
0.17928106822939946,42,0.336,55,51
0.1384597733310035,42,0.336,30,51
0.09858848517330408,36,0.288,0,51
0.11133738855005094,23,0.184,0,51
0.1319367680872979,27,0.216,53,51
0.06515684748798128,5,0.04,47,51
0.09441210347694629,6,0.048,26,51
0.00013969016461781738,4,0.032,61,51
0.046525258366263283,5,0.04,33,51
0.10865361260027759,11,0.088,45,51
0.10047666872567981,10,0.08,38,51
2.240796644533324e-08,3,0.024,52,51
0.06612322138407659,9,0.072,25,51
0.11314880913299807,10,0.08,41,51
0.13809990479493703,30,0.24,13,51
0.04744010430754126,5,0.04,41,51
0.03659018256201635,5,0.04,11,51
0.14991855865768952,19,0.152,59,51
0.005601655732386523,4,0.032,48,51
0.17450227325086856,21,0.168,32,51
0.05930216048189157,10,0.08,37,51
6.381372349058745e-08,3,0.024,20,51
0.16770437204689043,10,0.08,14,51
0.024600866873021182,6,0.048,32,51
0.04345079893516291,4,0.032,8,51
0.08459278554996638,6,0.048,17,51
0.038033437659901394,5,0.04,28,51
0.11007356127454568,7,0.056,54,51
0.13438397134486676,6,0.048,56,51
0.028566478844808764,5,0.04,32,51
2.1088633654172872e-08,3,0.024,59,50
3.3680584114274364e-07,3,0.024,59,50
3.177906778793298e-07,3,0.024,5,50
1.1309701790825541e-07,3,0.024,13,50
2.154882322950395e-07,3,0.024,3,50
2.0296123534602195e-07,3,0.024,47,50
0.0751996327390115,6,0.048,53,50
5.485830906297138e-05,5,0.04,17,50
5.834531437202316e-05,6,0.048,6,50
5.118176360137857e-07,3,0.024,49,50
0.035077098250251106,4,0.032,8,50
7.28416821826727e-06,4,0.032,5,50
3.209962066085953e-06,4,0.032,60,50
2.681917798791717e-05,5,0.04,5,50
0.04252910642011261,6,0.048,10,50
0.10753716481467541,11,0.088,33,50
0.03053432967277697,4,0.032,24,50
3.0751250450690925e-05,6,0.048,13,50
7.400217857019462e-08,3,0.024,60,50
0.10169808875982894,4,0.032,33,50
0.09691726258840143,9,0.072,32,50
2.179568608558687e-07,3,0.024,60,50
5.592039584274733e-05,5,0.04,9,50
3.380330327029458e-05,4,0.032,4,50
1.6382227236109528e-07,3,0.024,1,50
0.08430938200855652,4,0.032,51,50
3.5437753555532494e-05,6,0.048,28,50
4.2067121521770154e-05,5,0.04,59,50
0.03169764219774107,5,0.04,32,50
0.06809614098269604,11,0.088,61,50
0.034867497248486305,8,0.064,46,50
6.120526854534103e-05,6,0.048,39,50
9.598674486851919e-05,9,0.072,44,50
0.0001039807030785645,5,0.04,55,50
0.04481481357737854,11,0.088,29,50
0.0396656563559864,5,0.04,16,50
0.07429027462311397,6,0.048,38,50
0.08736642600390278,16,0.128,18,50
7.03057767258455e-05,6,0.048,40,50
0.041100904543557706,8,0.064,45,50
3.968783246118453e-07,3,0.024,4,50
0.059274225882110676,6,0.048,37,50
0.024168960124267298,5,0.04,51,50
4.549302809178395e-06,4,0.032,53,50
0.017983807530351507,6,0.048,55,50
0.08069425626080536,11,0.088,24,50
0.03286824382686467,11,0.088,8,50
0.021001730832038348,7,0.056,14,50
2.2492335934506022e-07,3,0.024,1,50
0.056732278152108226,9,0.072,51,50
0.06310795698843297,12,0.096,40,50
0.06347446481060101,14,0.112,12,50
0.10949581022373837,24,0.192,13,50
0.01779317425097367,4,0.032,14,50
1.6169547616079294e-05,4,0.032,43,50
0.059477480485365754,6,0.048,61,50
0.11455339676041601,17,0.136,31,50
0.07482893789976722,4,0.032,63,50
0.0825220977578954,9,0.072,53,50
3.539651801566064e-05,5,0.04,54,50
0.05108354861361952,6,0.048,61,50
0.03883602111247773,10,0.08,37,50
0.08465551799921127,16,0.128,39,50
0.08148546884910095,25,0.2,11,50
0.07455210276413951,21,0.168,9,50
0.15895107212824058,21,0.168,28,50
1.2540437044350483e-07,3,0.024,52,50
0.06721152700459793,8,0.064,57,50
0.0599264309599168,6,0.048,0,50
0.0837067671003617,12,0.096,7,50
0.030526615412030285,7,0.056,11,50
0.10572695757813401,17,0.136,29,50
0.017323414689239088,4,0.032,1,50
0.12066797011277063,7,0.056,36,50
0.05103766445836225,7,0.056,36,50
4.853251143223419e-05,5,0.04,51,50
0.02676898123546466,13,0.104,37,50
0.005868752772825623,5,0.04,20,50
3.40714476104731e-07,3,0.024,49,50
0.00015789771214014367,9,0.072,41,50
2.212245540737018e-05,4,0.032,25,50
0.07257820437152197,5,0.04,26,50
0.07672096199619023,9,0.072,55,50
0.05839976815573818,6,0.048,59,50
0.1536779149620638,12,0.096,37,50
0.12393594892290549,22,0.176,45,50
0.002495753813943503,4,0.032,63,50
0.052031205941456674,13,0.104,28,50
5.8227487733182485e-05,5,0.04,26,50
0.0458074919968318,6,0.048,0,50
0.02403999676247092,9,0.072,20,50
0.018763550451570774,7,0.056,53,50
0.07242591014474048,9,0.072,50,50
3.1276049640889997e-07,3,0.024,18,50
0.11052656413579602,13,0.104,28,50
0.032597296506517486,10,0.08,7,50
0.04729398614483739,17,0.136,58,50
0.05704011782161871,15,0.12,30,50
0.08455522403044195,9,0.072,15,50
0.05788922958359471,9,0.072,7,50
0.08324970675476233,14,0.112,54,50
2.2793769526667043e-06,3,0.024,60,50
0.0797182028763745,7,0.056,26,50
0.06019829112827578,6,0.048,31,50
4.1189597510538084e-07,3,0.024,52,50
0.06631589798429975,20,0.16,58,50
1.3993157287902176e-05,5,0.04,16,50
0.06757458116231535,6,0.048,3,50
2.5657655589039763e-07,3,0.024,61,50
0.042630564803679064,4,0.032,15,50
0.02113196225050773,5,0.04,47,50
0.005254002891987331,5,0.04,28,50
0.051668806880970294,8,0.064,43,50
0.03135878502303908,11,0.088,32,50
0.039833394264696564,12,0.096,40,50
0.08226525741558914,18,0.144,7,50
0.04644759090689418,16,0.128,49,50
0.014596844059301771,4,0.032,57,50
0.05119050315380126,8,0.064,10,50
0.0908401716459326,11,0.088,25,50
0.0691438611397906,12,0.096,56,50
0.1057153352157461,18,0.144,63,50
0.10246104816693534,9,0.072,33,50
0.08682198070800512,19,0.152,63,50
8.518923859039245e-06,5,0.04,41,50
0.13274864981749462,9,0.072,62,50
0.10079277804571643,19,0.152,0,50
0.014120397074350012,6,0.048,43,50
0.0884720612325959,12,0.096,19,50
2.1199684763217874e-07,3,0.024,1,50
0.0668462079883624,8,0.064,57,50
0.0588292838615001,17,0.136,22,50
1.7791302768059108e-07,3,0.024,60,50
0.05088555277511636,7,0.056,14,50
0.040490537079463755,15,0.12,28,50
0.021758179214368015,7,0.056,31,50
0.06975619590000215,16,0.128,24,50
0.05139891230414852,9,0.072,25,50
0.05275751695770767,11,0.088,49,50
0.08654765452087315,25,0.2,28,50
0.12407654147459916,30,0.24,38,50
0.15192691149240029,34,0.272,62,50
0.07017186795591335,4,0.032,14,50
0.05257168581416313,8,0.064,63,50
1.8551563594452248e-05,6,0.048,59,50
2.9525589454830008e-08,3,0.024,1,50
7.489495068568887e-08,3,0.024,27,50
4.5946448080277e-06,3,0.024,21,50
0.08728266809055511,13,0.104,46,50
0.08266002185608469,15,0.12,59,50
0.09482391538452245,12,0.096,62,50
0.07916928352070376,17,0.136,20,50
0.008553621747368696,9,0.072,46,50
0.08790787659881787,19,0.152,42,50
0.0555152553400099,6,0.048,5,50
0.05194947654489673,20,0.16,41,50
0.03665815576021779,8,0.064,24,50
0.035459040948367375,10,0.08,20,50
0.04935479896272303,7,0.056,45,50
0.03823987353693635,6,0.048,36,50
0.04271620571772922,4,0.032,15,50
0.0736102529468151,21,0.168,25,50
0.05930479738890228,26,0.208,31,50
0.12607831234380643,62,0.496,35,50
0.09618091288980792,34,0.272,7,50
0.06582797488399704,7,0.056,45,50
2.493777463644843e-05,7,0.056,36,50
1.3391251132937788e-05,6,0.048,12,50
1.733551299540172e-05,4,0.032,62,50
0.025980179289585396,8,0.064,51,50
0.10312676429434856,22,0.176,55,50
0.1297907832733076,13,0.104,4,50
0.1332092324382941,36,0.288,5,50
0.09491712322508643,18,0.144,15,50
0.07266869695882973,10,0.08,31,50
0.08907277648764622,11,0.088,3,50
0.03367245266383473,12,0.096,8,50
0.09420382625150242,18,0.144,23,50
0.09126664295355412,27,0.216,49,50
0.046684400472742936,30,0.24,46,50
0.07948056064419336,30,0.24,49,50
0.10646814919178732,31,0.248,27,50
0.0808821025905438,33,0.264,58,50
0.09034904444799134,29,0.232,15,50
0.07511844001474142,19,0.152,14,50
0.0603120739605329,4,0.032,6,50
0.05202782736298242,8,0.064,24,50
1.543998969055372e-05,9,0.072,50,50
6.19440224329183e-05,9,0.072,4,50
0.038159980912295735,16,0.128,63,50
0.06210484564148734,11,0.088,20,50
0.08975622369457234,16,0.128,47,50
0.04216188597140934,8,0.064,0,50
0.03881878551726273,5,0.04,5,50
0.07232611627431167,11,0.088,5,50
0.1485317719265439,52,0.416,2,50
0.10255296522224146,23,0.184,0,50
0.12360499746458488,47,0.376,34,50
0.09624763893074322,20,0.16,39,50
2.9566872972018662e-05,6,0.048,56,50
0.12208592459902375,19,0.152,4,50
0.12357043768595437,37,0.296,0,50
0.132185718104147,75,0.6,61,50
0.11427696555517948,58,0.464,56,50
0.09583786403855364,89,0.712,53,50
0.10375746079263781,52,0.416,9,50
0.10191441369865187,19,0.152,11,50
2.85815547525677e-08,3,0.024,40,50
3.8155821428335436e-08,3,0.024,0,50
4.315377127872537e-05,7,0.056,32,50
3.476463517913191e-05,7,0.056,18,50
0.08720006083031621,8,0.064,42,50
0.014409577105193387,5,0.04,50,50
0.06689411588282086,22,0.176,61,50
0.07224648267968224,22,0.176,22,50
0.07957545929467084,8,0.064,18,50
0.14073889552179464,13,0.104,58,50
0.10801528129871649,18,0.144,58,50
0.11349199022774299,34,0.272,16,50
0.04368810009243218,8,0.064,15,50
0.004914623786255255,7,0.056,17,50
0.13337654460947448,35,0.28,16,50
0.09134076397117075,21,0.168,34,50
0.1319449803752782,116,0.928,47,50
0.15923148942531037,137,1.096,31,50
0.10059686814225746,67,0.536,38,50
0.15761876512627976,41,0.328,20,50
0.06599687281086392,12,0.096,4,50
2.232546230474561e-05,5,0.04,46,50
0.060880470853385805,15,0.12,22,50
0.09638875638017684,12,0.096,32,50
1.2817491435165812e-05,4,0.032,38,50
0.0635399601367583,10,0.08,4,50
2.9368071515661663e-05,5,0.04,1,50
0.1048694125838195,53,0.424,28,50
